Date,,Berri1,Berri1 IN,Berri1 OUT,CSC,CSC IN,CSC OUT,Maisonneuve_1,Mais1 IN,Mais1 OUT,Maisonneuve_2,Mais2 IN,Mais2 OUT,Parc,Parc IN,Parc OUT,PierDup,PierDup IN,PierDup OUT,Rachel1,Rachel1 IN,Rachel1 OUT,Saint-Urbain,Saint-Urbain New_IN,Saint-Urbain New_OUT,Totem_Laurier,Totem_Laurier_IN,Totem_Laurier_OUT
19/08/2012,0:00,4613,2220,2393,1408,865,543,2605,1357,1248,3771,2108,1663,1758,717,1041,1683,825,858,4478,2178,2300,,,,,,
20/08/2012,0:00,5342,2537,2805,2474,1454,1020,3521,1981,1540,6086,3253,2833,3332,1283,2049,1439,694,745,5201,2792,2409,,,,,,
21/08/2012,0:00,5791,2670,3121,2508,1476,1032,4063,2247,1816,6705,3587,3118,3369,1329,2040,2353,1222,1131,5640,3002,2638,,,,,,
22/08/2012,0:00,6532,3122,3410,2671,1571,1100,4513,2587,1926,7050,3814,3236,3774,1492,2282,2391,1236,1155,5154,2898,2256,,,,,,
23/08/2012,0:00,5447,2581,2866,2482,1456,1026,3807,2141,1666,6789,3614,3175,3573,1339,2234,1864,975,889,5010,2766,2244,,,,,,
24/08/2012,0:00,5695,2704,2991,2394,1429,965,3778,2102,1676,6714,3611,3103,3312,1276,2036,2178,1114,1064,5299,2778,2521,,,,,,
25/08/2012,0:00,4229,1965,2264,1305,794,511,2358,1303,1055,4118,2288,1830,1726,660,1066,2558,1324,1234,4833,2507,2326,,,,,,
26/08/2012,0:00,3953,1960,1993,1318,815,503,2118,1102,1016,3545,2037,1508,1750,668,1082,2932,1542,1390,4536,2215,2321,,,,,,
27/08/2012,0:00,4318,1989,2329,2273,1301,972,3098,1779,1319,5189,2761,2428,2762,1098,1664,1010,524,486,3598,2005,1593,,,,,,
28/08/2012,0:00,5809,2813,2996,2794,1647,1147,3966,2239,1727,6310,3620,2690,3420,1268,2152,1629,798,831,4720,2534,2186,,,,,,
29/08/2012,0:00,6337,3074,3263,3092,1811,1281,4370,2469,1901,7017,3794,3223,3759,1456,2303,2152,1090,1062,5342,2903,2439,,,,,,
30/08/2012,0:00,5999,2847,3152,2910,1724,1186,4199,2464,1735,6787,3716,3071,3481,1387,2094,1796,919,877,5202,2927,2275,,,,,,
31/08/2012,0:00,4130,1925,2205,1868,1100,768,2999,1660,1339,5061,2751,2310,2541,996,1545,875,452,423,4188,2163,2025,,,,,,
01/09/2012,0:00,3922,1885,2037,1225,775,450,2371,1279,1092,3915,2129,1786,1887,801,1086,2801,1494,1307,3845,1856,1989,,,,,,
02/09/2012,0:00,3701,1774,1927,1232,718,514,2093,1125,968,3811,2117,1694,1788,763,1025,2959,1485,1474,4247,2150,2097,,,,,,
03/09/2012,0:00,4160,1999,2161,1532,950,582,2233,1189,1044,3716,2060,1656,1620,632,988,3783,2003,1780,4709,2417,2292,,,,,,
04/09/2012,0:00,4226,1888,2338,1934,1122,812,3057,1723,1334,5271,2805,2466,3006,1172,1834,894,459,435,3868,2129,1739,,,,,,
05/09/2012,0:00,5669,2785,2884,2722,1557,1165,3861,2219,1642,7116,3813,3303,4061,1596,2465,1383,700,683,4491,2512,1979,,,,,,
06/09/2012,0:00,5883,2784,3099,2883,1722,1161,3967,2314,1653,7514,4071,3443,4014,1527,2487,1498,765,733,4732,2665,2067,,,,,,
07/09/2012,0:00,6193,2829,3364,2720,1592,1128,4153,2334,1819,7347,3926,3421,3886,1533,2353,2051,1049,1002,6104,3153,2951,,,,,,
08/09/2012,0:00,2138,918,1220,1192,826,366,1467,806,661,2712,1493,1219,898,302,596,801,407,394,2626,1275,1351,,,,,,
09/09/2012,0:00,3310,1524,1786,1810,1098,712,1828,1008,820,3459,1920,1539,2668,1302,1366,2118,1112,1006,4355,2121,2234,,,,,,
10/09/2012,0:00,5073,2446,2627,2792,1604,1188,3718,2130,1588,6638,3535,3103,3849,1429,2420,1271,624,647,4984,2562,2422,,,,,,
11/09/2012,0:00,6023,2839,3184,2913,1675,1238,4081,2329,1752,7147,3983,3164,4314,1687,2627,1484,768,716,5451,2853,2598,,,,,,
12/09/2012,0:00,6357,3027,3330,3124,1838,1286,4209,2397,1812,7302,4008,3294,4510,1722,2788,1981,1012,969,5697,3020,2677,,,,,,
13/09/2012,0:00,6513,3054,3459,3076,1816,1260,4369,2531,1838,7529,4107,3422,4494,1768,2726,1986,1011,975,5742,3074,2668,,,,,,
14/09/2012,0:00,5203,2343,2860,2257,1281,976,3480,2037,1443,6084,3335,2749,3574,1427,2147,1524,746,778,4918,2588,2330,,,,,,
15/09/2012,0:00,3357,1508,1849,1100,694,406,1900,1110,790,3108,1768,1340,1593,612,981,1268,657,611,3426,1703,1723,,,,,,
16/09/2012,0:00,3624,1705,1919,1231,764,467,1614,891,723,3031,1744,1287,1852,776,1076,2348,1247,1101,3696,1790,1906,,,,,,
17/09/2012,0:00,5295,2528,2767,2658,1511,1147,3670,2087,1583,6579,3619,2960,4076,1517,2559,1704,877,827,4788,2562,2226,,,,,,
18/09/2012,0:00,2532,1081,1451,1277,739,538,1695,1058,637,3247,1813,1434,2275,929,1346,388,216,172,2377,1292,1085,,,,,,
19/09/2012,0:00,4662,2289,2373,2351,1355,996,3176,1801,1375,5755,3164,2591,3738,1390,2348,840,393,447,4189,2154,2035,,,,,,
20/09/2012,0:00,5255,2440,2815,2496,1467,1029,3615,2076,1539,6352,3437,2915,3991,1557,2434,1391,717,674,5119,2618,2501,,,,,,
21/09/2012,0:00,4019,1825,2194,1821,1024,797,2911,1691,1220,4731,2573,2158,2945,1172,1773,889,450,439,3886,1884,2002,,,,,,
22/09/2012,0:00,1524,705,819,656,388,268,1073,608,465,1703,986,717,971,363,608,365,173,192,1974,971,1003,,,,,,
23/09/2012,0:00,2304,1263,1041,1093,658,435,1496,752,744,2560,1450,1110,1470,572,898,984,482,502,3321,1769,1552,,,,,,
24/09/2012,0:00,4560,2171,2389,2246,1314,932,3117,1839,1278,5744,3141,2603,3705,1417,2288,1100,571,529,4683,2382,2301,,,,,,
25/09/2012,0:00,5045,2487,2558,2236,1317,919,3273,1927,1346,5857,3165,2692,3712,1391,2321,1007,501,506,4420,2278,2142,,,,,,
26/09/2012,0:00,3948,1928,2020,1873,1091,782,2720,1567,1153,4751,2581,2170,3119,1215,1904,650,349,301,3721,1855,1866,,,,,,
27/09/2012,0:00,5115,2429,2686,2288,1317,971,3465,1990,1475,5985,3215,2770,3704,1439,2265,1152,584,568,4598,2394,2204,,,,,,
28/09/2012,0:00,4664,2185,2479,2134,1230,904,3209,1848,1361,5377,2882,2495,3309,1288,2021,1133,571,562,4361,2162,2199,,,,,,
29/09/2012,0:00,1882,906,976,755,441,314,1206,676,530,1956,1105,851,1062,385,677,442,209,233,2267,1105,1162,,,,,,
30/09/2012,0:00,867,439,428,359,207,152,513,292,221,946,555,391,520,201,319,133,72,61,1162,550,612,,,,,,
01/10/2012,0:00,3264,1665,1599,1576,916,660,2184,1267,917,3837,2136,1701,2582,986,1596,397,193,204,2987,1457,1530,,,,,,
02/10/2012,0:00,5154,2559,2595,2525,1448,1077,3281,1886,1395,5847,3196,2651,3732,1452,2280,1229,663,566,4497,2283,2214,,,,,,
03/10/2012,0:00,4676,2328,2348,2377,1365,1012,3191,1817,1374,5476,2971,2505,3415,1325,2090,858,429,429,3941,2050,1891,,,,,,
04/10/2012,0:00,4034,2006,2028,2025,1177,848,2705,1555,1150,4852,2693,2159,3066,1155,1911,555,260,295,3418,1775,1643,,,,,,
05/10/2012,0:00,4148,1977,2171,1977,1160,817,2799,1645,1154,4703,2584,2119,2844,1096,1748,1035,517,518,4088,2030,2058,,,,,,
06/10/2012,0:00,1296,645,651,469,278,191,933,499,434,1578,914,664,776,279,497,236,123,113,1775,837,938,,,,,,
07/10/2012,0:00,1589,742,847,660,375,285,922,526,396,1627,940,687,860,328,532,695,360,335,2052,979,1073,,,,,,
08/10/2012,0:00,1854,871,983,880,543,337,987,542,445,1810,1067,743,1040,426,614,1115,556,559,2502,1236,1266,,,,,,
09/10/2012,0:00,4783,2386,2397,2210,1269,941,3026,1752,1274,5138,2840,2298,3418,1311,2107,927,460,467,4078,2064,2014,,,,,,
10/10/2012,0:00,3111,1505,1606,1537,853,684,2081,1232,849,3683,1978,1705,2608,1080,1528,560,268,292,2703,1374,1329,,,,,,
11/10/2012,0:00,3757,1856,1901,1857,1028,829,2569,1522,1047,4694,2507,2187,3034,1219,1815,558,295,263,3457,1767,1690,,,,,,
12/10/2012,0:00,3167,1499,1668,1460,797,663,2261,1324,937,4054,2160,1894,2564,1049,1515,448,237,211,3224,1620,1604,,,,,,
13/10/2012,0:00,1773,815,958,802,459,343,1205,691,514,2111,1193,918,1183,455,728,681,387,294,2309,1150,1159,,,,,,
14/10/2012,0:00,583,299,284,287,160,127,443,263,180,839,487,352,503,173,330,65,35,30,952,456,496,,,,,,
15/10/2012,0:00,3298,1629,1669,1678,947,731,2165,1287,878,4202,2246,1956,2754,1065,1689,560,279,281,3183,1555,1628,,,,,,
16/10/2012,0:00,3748,1815,1933,1858,1051,807,2684,1589,1095,4676,2443,2233,2997,1180,1817,554,276,278,3593,1802,1791,,,,,,
17/10/2012,0:00,4097,1985,2112,1964,1132,832,2645,1512,1133,4847,2559,2288,3063,1290,1773,728,383,345,3834,1915,1919,,,,,,
18/10/2012,0:00,4685,2295,2390,2292,1293,999,3129,1818,1311,5548,2840,2708,3477,1528,1949,1108,581,527,4245,2180,2065,,,,,,
19/10/2012,0:00,1292,661,631,597,336,261,885,474,411,1659,879,780,1209,480,729,111,53,58,1486,733,753,,,,,,
20/10/2012,0:00,2010,924,1086,748,474,274,1323,784,539,2265,1241,1024,1213,488,725,797,396,401,2243,1135,1108,,,,,,
21/10/2012,0:00,1275,621,654,609,345,264,869,476,393,1773,989,784,898,365,533,242,121,121,1648,775,873,,,,,,
22/10/2012,0:00,3657,1824,1833,1819,1029,790,2495,1487,1008,4810,2500,2310,3023,1179,1844,757,393,364,3721,1859,1862,,,,,,
23/10/2012,0:00,4174,2008,2166,1997,1124,873,2795,1636,1159,5212,2712,2500,3233,1274,1959,795,406,389,3554,1734,1820,,,,,,
24/10/2012,0:00,3741,1836,1905,1868,1059,809,2625,1506,1119,4901,2528,2373,3035,1228,1807,649,328,321,3622,1806,1816,,,,,,
25/10/2012,0:00,3745,1792,1953,1815,1037,778,2528,1525,1003,5015,2554,2461,3017,1258,1759,631,316,315,3767,1918,1849,,,,,,
26/10/2012,0:00,4285,2070,2215,1987,1170,817,2754,1581,1173,5269,2742,2527,3000,1260,1740,1456,768,688,4578,2284,2294,,,,,,
27/10/2012,0:00,1865,891,974,792,481,311,1244,679,565,2435,1330,1105,1193,495,698,618,312,306,2471,1195,1276,,,,,,
28/10/2012,0:00,1296,649,647,697,394,303,910,488,422,1770,975,795,955,402,553,387,186,201,1876,908,968,,,,,,
29/10/2012,0:00,2916,1407,1509,1458,814,644,2071,1196,875,3764,1926,1838,2440,1033,1407,411,195,216,2795,1404,1391,,,,,,
30/10/2012,0:00,2894,1378,1516,1251,744,507,2007,1167,840,3525,1871,1654,2255,946,1309,338,165,173,2790,1379,1411,,,,,,
31/10/2012,0:00,2630,1302,1328,1294,733,561,1835,1119,716,3454,1787,1667,2220,902,1318,245,131,114,2570,1277,1293,,,,,,
01/11/2012,0:00,2408,1150,1258,1208,680,528,1701,1032,669,3069,1581,1488,2076,829,1247,165,84,81,2461,1239,1222,,,,,,
02/11/2012,0:00,1575,778,797,737,405,332,1109,643,466,2291,1207,1084,1392,528,864,97,52,45,1888,970,918,,,,,,
03/11/2012,0:00,844,387,457,380,213,167,612,374,238,1129,617,512,713,289,424,105,50,55,1302,659,643,,,,,,
04/11/2012,0:00,965,458,507,446,256,190,710,387,323,1283,711,572,692,254,438,197,99,98,1374,648,726,,,,,,
05/11/2012,0:00,2255,995,1260,1170,612,558,1705,1014,691,3216,1702,1514,2143,809,1334,179,90,89,2430,1231,1199,,,,,,
06/11/2012,0:00,2529,1135,1394,1201,625,576,1804,1034,770,3365,1730,1635,1999,730,1269,197,101,96,2679,1400,1279,,,,,,
07/11/2012,0:00,2324,1067,1257,1116,595,521,1745,975,770,3227,1649,1578,2079,859,1220,177,84,93,2391,1212,1179,,,,,,
08/11/2012,0:00,2267,1041,1226,1113,621,492,1716,997,719,3279,1719,1560,2032,856,1176,167,85,82,2436,1239,1197,,,,,,
09/11/2012,0:00,2314,1027,1287,1012,561,451,1734,972,762,3046,1601,1445,1727,749,978,228,103,125,2376,1219,1157,,,,,,
10/11/2012,0:00,1358,623,735,512,303,209,941,521,420,1531,810,721,808,334,474,210,113,97,1801,865,936,,,,,,
11/11/2012,0:00,1080,499,581,502,304,198,761,426,335,1321,756,565,769,326,443,239,121,118,1455,716,739,,,,,,
12/11/2012,0:00,3019,1451,1568,1409,797,612,2087,1221,866,3978,2102,1876,2374,1034,1340,639,312,327,2954,1483,1471,,,,,,
13/11/2012,0:00,2290,1092,1198,1177,660,517,1722,1018,704,3303,1743,1560,1994,859,1135,113,60,53,2452,1246,1206,,,,,,
14/11/2012,0:00,2580,1219,1361,1206,660,546,1811,1049,762,3388,1748,1640,2125,891,1234,218,113,105,2602,1354,1248,,,,,,
15/11/2012,0:00,2242,1032,1210,1119,620,499,1644,957,687,3042,1582,1460,1963,844,1119,140,68,72,2411,1211,1200,,,,,,
16/11/2012,0:00,1861,900,961,885,488,397,1325,745,580,2417,1330,1087,1550,634,916,200,105,95,2083,1076,1007,,,,,,
17/11/2012,0:00,977,473,504,429,245,184,685,387,298,1211,670,541,706,304,402,157,83,74,1393,673,720,,,,,,
18/11/2012,0:00,886,422,464,390,214,176,520,280,240,1039,598,441,603,234,369,207,108,99,1271,637,634,,,,,,
19/11/2012,0:00,1674,844,830,940,504,436,1220,697,523,2427,1305,1122,1699,677,1022,194,98,96,2014,1009,1005,,,,,,
20/11/2012,0:00,1886,937,949,992,527,465,1405,822,583,2598,1400,1198,1726,735,991,181,90,91,2265,1149,1116,,,,,,
21/11/2012,0:00,1997,1003,994,1110,594,516,1485,843,642,2729,1453,1276,1784,756,1028,260,136,124,2269,1192,1077,,,,,,
22/11/2012,0:00,2197,1065,1132,1143,610,533,1418,852,566,2891,1528,1363,1868,779,1089,286,149,137,2382,1232,1150,,,,,,
23/11/2012,0:00,1716,865,851,896,499,397,1152,690,462,2337,1247,1090,1451,619,832,194,103,91,2033,1053,980,,,,,,
24/11/2012,0:00,605,296,309,301,172,129,413,237,176,879,490,389,482,190,292,69,35,34,998,516,482,,,,,,
25/11/2012,0:00,523,274,249,229,122,107,302,167,135,719,407,312,390,146,244,38,21,17,866,408,458,,,,,,
26/11/2012,0:00,1467,745,722,663,316,347,1007,592,415,1956,1058,898,1346,515,831,89,45,44,1656,833,823,,,,,,
27/11/2012,0:00,1686,884,802,786,417,369,1090,655,435,2135,1133,1002,1413,551,862,100,52,48,1820,910,910,,,,,,
28/11/2012,0:00,1395,726,669,685,320,365,920,524,396,1804,968,836,1207,531,676,65,33,32,1602,833,769,,,,,,
29/11/2012,0:00,681,372,309,267,127,140,483,304,179,1011,547,464,504,194,310,26,12,14,886,454,432,,,,,,
30/11/2012,0:00,693,353,340,148,71,77,482,296,186,937,515,422,536,176,360,13,6,7,784,399,385,,,,,,
01/12/2012,0:00,293,139,154,55,27,28,219,138,81,372,198,174,226,77,149,26,13,13,468,227,241,,,,,,
02/12/2012,0:00,324,173,151,100,53,47,115,54,61,395,224,171,218,77,141,35,16,19,393,213,180,,,,,,
03/12/2012,0:00,1286,662,624,653,345,308,876,531,345,1753,955,798,1184,484,700,116,61,55,1499,740,759,,,,,,
04/12/2012,0:00,1264,606,658,639,336,303,882,513,369,1654,899,755,1139,466,673,97,49,48,1502,755,747,,,,,,
05/12/2012,0:00,1204,628,576,585,313,272,846,504,342,1573,852,721,980,416,564,40,21,19,1402,722,680,,,,,,
06/12/2012,0:00,1252,627,625,544,283,261,811,489,322,1595,843,752,1036,422,614,76,39,37,1392,668,724,,,,,,
07/12/2012,0:00,1151,591,560,466,246,220,742,450,292,1574,850,724,903,363,540,65,31,34,1384,683,701,,,,,,
08/12/2012,0:00,382,209,173,192,114,78,265,153,112,459,257,202,298,110,188,26,13,13,546,284,262,,,,,,
09/12/2012,0:00,427,232,195,180,105,75,272,157,115,513,300,213,314,114,200,52,26,26,642,332,310,,,,,,
10/12/2012,0:00,245,122,123,17,11,6,148,76,72,375,187,188,126,40,86,5,2,3,323,184,139,,,,,,
11/12/2012,0:00,517,290,227,0,0,0,336,190,146,711,374,337,308,104,204,20,9,11,598,308,290,,,,,,
12/12/2012,0:00,598,316,282,1,0,1,417,261,156,852,458,394,360,133,227,14,8,6,699,356,343,,,,,,
13/12/2012,0:00,655,341,314,1,1,0,400,256,144,844,460,384,431,151,280,26,13,13,781,395,386,,,,,,
14/12/2012,0:00,738,392,346,2,0,2,457,260,197,878,491,387,474,158,316,41,20,21,856,428,428,,,,,,
15/12/2012,0:00,335,178,157,0,0,0,205,125,80,375,209,166,185,61,124,10,3,7,464,219,245,,,,,,
16/12/2012,0:00,177,91,86,0,0,0,100,66,34,205,124,81,96,37,59,10,7,3,251,116,135,,,,,,
17/12/2012,0:00,236,133,103,0,0,0,135,54,81,355,221,134,51,38,13,11,4,7,204,90,114,,,,,,
18/12/2012,0:00,242,133,109,0,0,0,125,46,79,256,164,92,21,16,5,9,2,7,169,82,87,,,,,,
19/12/2012,0:00,346,197,149,0,0,0,181,78,103,456,263,193,162,65,97,1,1,0,383,209,174,,,,,,
20/12/2012,0:00,433,207,226,0,0,0,262,135,127,538,299,239,166,55,111,9,3,6,434,222,212,,,,,,
21/12/2012,0:00,178,53,125,1,1,0,86,25,61,249,98,151,56,25,31,6,4,2,208,107,101,,,,,,
22/12/2012,0:00,84,33,51,0,0,0,35,5,30,71,42,29,16,9,7,1,0,1,62,36,26,,,,,,
23/12/2012,0:00,82,24,58,0,0,0,39,5,34,50,35,15,19,8,11,4,2,2,87,52,35,,,,,,
24/12/2012,0:00,51,14,37,0,0,0,33,1,32,92,71,21,25,12,13,1,1,0,101,54,47,,,,,,
25/12/2012,0:00,26,7,19,0,0,0,22,1,21,26,18,8,8,4,4,17,6,11,59,36,23,,,,,,
26/12/2012,0:00,49,9,40,0,0,0,48,1,47,74,40,34,20,10,10,7,3,4,95,53,42,,,,,,
27/12/2012,0:00,12,1,11,0,0,0,4,2,2,7,0,7,1,0,1,2,0,2,8,6,2,,,,,,
28/12/2012,0:00,35,1,34,0,0,0,38,5,33,3,1,2,0,0,0,0,0,0,0,0,0,,,,,,
29/12/2012,0:00,27,0,27,0,0,0,42,14,28,8,2,6,9,3,6,0,0,0,0,0,0,,,,,,
30/12/2012,0:00,5,1,4,0,0,0,5,1,4,1,0,1,6,3,3,0,0,0,0,0,0,,,,,,
31/12/2012,0:00,4,0,4,0,0,0,8,3,5,3,1,2,12,4,8,0,0,0,0,0,0,,,,,,
01/01/2013,0:00,0,0,0,0,0,0,1,0,1,0,0,0,6,4,2,0,0,0,1,1,0,,,,,,
02/01/2013,0:00,69,41,28,0,0,0,13,5,8,0,0,0,18,6,12,0,0,0,2,0,2,,,,,,
03/01/2013,0:00,69,36,33,2,2,0,21,7,14,6,1,5,22,12,10,1,1,0,0,0,0,,,,,,
04/01/2013,0:00,80,29,51,0,0,0,22,0,22,4,0,4,16,9,7,0,0,0,125,80,45,,,,,,
05/01/2013,0:00,52,4,48,4,2,2,19,2,17,3,0,3,12,4,8,0,0,0,97,48,49,,,,,,
06/01/2013,0:00,37,4,33,0,0,0,23,7,16,46,17,29,8,3,5,0,0,0,47,23,24,,,,,,
07/01/2013,0:00,159,27,132,0,0,0,81,11,70,211,126,85,60,29,31,0,0,0,200,102,98,,,,,,
08/01/2013,0:00,327,146,181,0,0,0,156,61,95,393,232,161,66,33,33,0,0,0,335,174,161,,,,,,
09/01/2013,0:00,332,147,185,0,0,0,155,65,90,446,246,200,84,42,42,0,0,0,366,192,174,,,,,,
10/01/2013,0:00,391,191,200,0,0,0,232,133,99,516,288,228,88,37,51,0,0,0,463,247,216,,,,,,
11/01/2013,0:00,423,204,219,0,0,0,199,106,93,464,247,217,132,50,82,0,0,0,407,214,193,,,,,,
12/01/2013,0:00,182,83,99,0,0,0,138,84,54,229,133,96,82,24,58,0,0,0,264,120,144,,,,,,
13/01/2013,0:00,111,60,51,3,3,0,74,37,37,179,104,75,89,29,60,0,0,0,215,99,116,,,,,,
14/01/2013,0:00,490,272,218,58,36,22,349,213,136,752,433,319,400,120,280,0,0,0,565,300,265,,,,,,
15/01/2013,0:00,581,299,282,70,38,32,365,223,142,771,434,337,383,111,272,0,0,0,658,350,308,,,,,,
16/01/2013,0:00,553,301,252,78,45,33,360,206,154,778,439,339,410,126,284,0,0,0,553,260,293,,,,,,
17/01/2013,0:00,326,198,128,28,19,9,187,116,71,463,251,212,206,76,130,1,1,0,423,224,199,,,,,,
18/01/2013,0:00,281,171,110,12,8,4,189,106,83,366,209,157,205,66,139,0,0,0,315,157,158,,,,,,
19/01/2013,0:00,49,26,23,0,0,0,26,10,16,104,49,55,24,11,13,0,0,0,91,46,45,,,,,,
20/01/2013,0:00,50,10,40,0,0,0,39,20,19,57,33,24,26,11,15,6,5,1,74,34,40,,,,,,
21/01/2013,0:00,143,64,79,7,6,1,77,37,40,301,184,117,127,52,75,0,0,0,235,96,139,,,,,,
22/01/2013,0:00,154,48,106,4,2,2,108,62,46,307,169,138,110,44,66,0,0,0,257,118,139,,,,,,
23/01/2013,0:00,111,36,75,7,6,1,67,40,27,231,123,108,71,32,39,1,0,1,163,82,81,,,,,,
24/01/2013,0:00,128,44,84,5,2,3,76,46,30,246,138,108,83,31,52,1,1,0,189,100,89,,,,,,
25/01/2013,0:00,139,42,97,3,3,0,81,50,31,250,140,110,87,34,53,2,1,1,217,103,114,,,,,,
26/01/2013,0:00,40,18,22,0,0,0,44,22,22,108,57,51,43,17,26,0,0,0,119,61,58,,,,,,
27/01/2013,0:00,48,24,24,1,1,0,50,21,29,108,61,47,50,15,35,0,0,0,90,40,50,,,,,,
28/01/2013,0:00,198,23,175,6,5,1,132,74,58,339,166,173,141,63,78,4,3,1,265,132,133,,,,,,
29/01/2013,0:00,218,14,204,0,0,0,135,53,82,312,145,167,111,41,70,5,2,3,294,164,130,,,,,,
30/01/2013,0:00,284,86,198,3,1,2,202,123,79,403,220,183,185,60,125,4,2,2,336,181,155,,,,,,
31/01/2013,0:00,237,133,104,33,16,17,152,84,68,395,224,171,135,40,95,0,0,0,295,158,137,,,,,,
01/02/2013,0:00,233,123,110,24,14,10,179,108,71,325,176,149,159,46,113,11,7,4,294,148,146,,,,,,
02/02/2013,0:00,82,43,39,10,8,2,51,32,19,103,53,50,55,14,41,1,1,0,155,78,77,,,,,,
03/02/2013,0:00,85,44,41,4,2,2,51,36,15,91,50,41,27,10,17,9,5,4,128,72,56,,,,,,
04/02/2013,0:00,234,136,98,6,2,4,137,92,45,389,213,176,163,49,114,4,2,2,325,167,158,,,,,,
05/02/2013,0:00,295,210,85,8,6,2,172,101,71,407,229,178,188,57,131,5,3,2,327,174,153,,,,,,
06/02/2013,0:00,325,167,158,9,6,3,196,118,78,447,223,224,244,79,165,13,9,4,379,205,174,,,,,,
07/02/2013,0:00,234,138,96,7,5,2,162,102,60,403,209,194,192,61,131,3,0,3,328,168,160,,,,,,
08/02/2013,0:00,148,65,83,0,0,0,71,46,25,212,153,59,43,25,18,2,2,0,138,79,59,,,,,,
09/02/2013,0:00,58,17,41,0,0,0,59,17,42,81,60,21,44,17,27,0,0,0,113,66,47,,,,,,
10/02/2013,0:00,82,34,48,0,0,0,61,31,30,128,74,54,45,13,32,0,0,0,146,76,70,,,,,,
11/02/2013,0:00,225,102,123,2,2,0,135,78,57,341,196,145,150,63,87,3,1,2,274,138,136,,,,,,
12/02/2013,0:00,342,196,146,0,0,0,181,115,66,446,255,191,188,55,133,5,2,3,392,210,182,,,,,,
13/02/2013,0:00,363,190,173,0,0,0,239,135,104,540,300,240,220,58,162,7,4,3,441,244,197,,,,94,51,43
14/02/2013,0:00,440,228,212,3,3,0,290,160,130,567,315,252,234,63,171,19,9,10,472,257,215,,,,216,134,82
15/02/2013,0:00,301,164,137,0,0,0,208,120,88,480,268,212,180,51,129,7,4,3,373,214,159,,,,137,87,50
16/02/2013,0:00,156,75,81,2,1,1,120,78,42,215,119,96,106,29,77,11,5,6,252,123,129,,,,107,69,38
17/02/2013,0:00,118,65,53,0,0,0,65,37,28,152,79,73,66,13,53,10,5,5,184,78,106,,,,82,59,23
18/02/2013,0:00,265,137,128,1,1,0,177,107,70,407,230,177,205,56,149,4,2,2,359,185,174,,,,134,81,53
19/02/2013,0:00,403,209,194,3,2,1,236,146,90,451,251,200,252,70,182,7,3,4,437,230,207,,,,204,115,89
20/02/2013,0:00,162,33,129,0,0,0,73,28,45,164,103,61,82,33,49,0,0,0,174,99,75,,,,143,31,112
21/02/2013,0:00,160,15,145,0,0,0,94,19,75,224,119,105,66,23,43,4,3,1,200,115,85,,,,144,42,102
22/02/2013,0:00,259,46,213,1,1,0,162,59,103,328,199,129,135,44,91,0,0,0,330,175,155,,,,223,116,107
23/02/2013,0:00,110,35,75,0,0,0,81,42,39,103,59,44,34,14,20,3,2,1,131,74,57,,,,99,52,47
24/02/2013,0:00,75,8,67,1,1,0,85,46,39,128,72,56,53,16,37,2,2,0,144,63,81,,,,120,67,53
25/02/2013,0:00,284,28,256,0,0,0,212,129,83,455,254,201,205,49,156,1,0,1,410,226,184,,,,391,266,125
26/02/2013,0:00,411,172,239,1,1,0,290,159,131,565,312,253,262,75,187,6,3,3,522,288,234,,,,432,282,150
27/02/2013,0:00,297,135,162,2,2,0,178,99,79,405,232,173,162,65,97,4,2,2,351,206,145,,,,340,235,105
28/02/2013,0:00,205,45,160,0,0,0,138,61,77,339,181,158,126,36,90,6,3,3,283,161,122,,,,306,197,109
01/03/2013,0:00,291,129,162,1,1,0,221,117,104,442,239,203,172,46,126,12,5,7,395,212,183,,,,351,225,126
02/03/2013,0:00,169,64,105,1,1,0,111,68,43,184,106,78,79,21,58,12,5,7,238,123,115,,,,209,129,80
03/03/2013,0:00,119,49,70,0,0,0,74,39,35,101,58,43,46,11,35,1,1,0,133,60,73,,,,87,47,40
04/03/2013,0:00,252,124,128,1,1,0,149,83,66,420,247,173,135,40,95,4,1,3,357,182,175,,,,249,145,104
05/03/2013,0:00,484,240,244,2,2,0,312,165,147,577,329,248,171,47,124,11,6,5,400,205,195,,,,229,82,147
06/03/2013,0:00,475,247,228,6,6,0,290,164,126,636,360,276,222,66,156,16,7,9,539,298,241,,,,457,277,180
07/03/2013,0:00,484,242,242,7,4,3,295,177,118,572,322,250,267,71,196,16,6,10,562,285,277,,,,454,304,150
08/03/2013,0:00,536,253,283,12,10,2,387,233,154,772,430,342,300,83,217,26,13,13,621,326,295,,,,553,379,174
09/03/2013,0:00,415,211,204,24,18,6,311,150,161,569,304,265,252,96,156,98,47,51,671,335,336,,,,543,357,186
10/03/2013,0:00,345,154,191,43,29,14,204,115,89,463,273,190,234,58,176,67,35,32,550,264,286,,,,488,324,164
11/03/2013,0:00,669,319,350,227,138,89,430,269,161,1092,622,470,622,200,422,50,25,25,883,446,437,,,,700,453,247
12/03/2013,0:00,478,235,243,153,97,56,327,181,146,663,370,293,407,116,291,20,9,11,595,315,280,,,,649,470,179
13/03/2013,0:00,831,422,409,360,197,163,547,332,215,1197,648,549,654,204,450,46,24,22,946,506,440,,,,696,443,253
14/03/2013,0:00,523,269,254,178,106,72,320,200,120,722,407,315,422,134,288,10,6,4,647,356,291,,,,519,343,176
